user_id,censor_status,work_year
3077,2,7 years
3078,2,7 years
3079,2,7 years
3080,1,6 years
3081,1,8 years
3083,0,8 years
3085,1,10+ years
3090,0,10+ years
3095,2,7 years
3096,2,6 years
3097,2,8 years
3098,1,10+ years
3103,0,9 years
3107,2,10+ years
3108,1,7 years
3112,0,10+ years
3115,1,10+ years
3116,0,10+ years
3117,2,10+ years
3118,2,7 years
3120,2,10+ years
3122,0,10+ years
3127,2,10+ years
3128,1,7 years
3130,2,9 years
3132,2,10+ years
3134,1,10+ years
3138,2,9 years
3139,2,10+ years
3141,2,6 years
3143,0,10+ years
3145,2,7 years
3147,2,10+ years
3153,2,8 years
3156,0,9 years
3157,0,9 years
3158,2,10+ years
3159,0,10+ years
3160,0,10+ years
3163,0,10+ years
3164,2,10+ years
3165,0,10+ years
3166,0,10+ years
3170,0,10+ years
3173,1,7 years
3174,1,10+ years
3181,1,9 years
3182,1,10+ years
3183,2,10+ years
3184,2,10+ years
3189,2,10+ years
3192,1,10+ years
3193,1,6 years
3194,1,9 years
3197,1,9 years
3200,1,7 years
3201,0,10+ years
3203,2,9 years
3204,0,6 years
3207,1,10+ years
3208,0,10+ years
3210,0,7 years
3211,0,10+ years
3214,1,10+ years
3217,0,6 years
3218,1,8 years
3219,2,6 years
3220,1,7 years
3221,1,10+ years
3222,0,9 years
3224,2,10+ years
3230,2,10+ years
3232,0,8 years
3234,2,6 years
3236,1,9 years
3237,1,10+ years
3238,1,10+ years
3239,1,10+ years
3242,2,10+ years
3246,1,7 years
3247,2,9 years
3250,0,10+ years
3252,1,10+ years
3253,2,10+ years
3254,0,8 years
3255,2,6 years
3256,2,10+ years
3257,2,10+ years
3259,1,10+ years
3260,1,10+ years
3261,0,10+ years
3264,1,10+ years
3268,2,10+ years
3271,0,6 years
3272,0,10+ years
3273,1,10+ years
3280,1,10+ years
3282,0,10+ years
3283,0,10+ years
3285,1,10+ years
3286,1,8 years
3287,2,10+ years
3290,1,10+ years
3293,2,10+ years
3294,0,10+ years
3295,1,7 years
3299,0,10+ years
3303,2,10+ years
3304,2,10+ years
3306,1,8 years
3308,2,10+ years
3312,1,7 years
3316,0,6 years
3317,1,10+ years
3321,1,10+ years
3323,1,10+ years
3324,0,10+ years
3326,1,10+ years
3329,1,7 years
3330,0,10+ years
3331,0,7 years
3332,1,6 years
3335,2,10+ years
3338,1,10+ years
3340,1,10+ years
3349,1,9 years
3351,2,10+ years
3352,2,10+ years
3354,0,10+ years
3359,2,9 years
3360,0,10+ years
3362,2,10+ years
3363,0,6 years
3368,2,7 years
3370,1,10+ years
3373,1,10+ years
3374,1,6 years
3375,2,10+ years
3380,1,7 years
3381,0,10+ years
3382,0,10+ years
3384,2,10+ years
3385,1,6 years
3387,0,10+ years
3389,0,10+ years
3390,2,6 years
3394,0,10+ years
3395,1,10+ years
3398,1,10+ years
3402,1,10+ years
3404,0,10+ years
3406,0,10+ years
3409,2,10+ years
3410,2,10+ years
3411,0,10+ years
3412,1,10+ years
3413,2,9 years
3414,0,10+ years
3416,1,7 years
3419,1,10+ years
3421,1,8 years
3422,0,6 years
3423,0,10+ years
3424,0,7 years
3426,1,10+ years
3434,0,10+ years
3440,1,10+ years
3444,2,10+ years
3445,2,6 years
3449,0,10+ years
3450,2,10+ years
3452,2,10+ years
3453,2,9 years
3454,2,10+ years
3457,1,10+ years
3458,0,6 years
3460,1,10+ years
3463,1,10+ years
3467,0,10+ years
3470,2,10+ years
3471,0,8 years
3472,1,10+ years
3475,1,9 years
3476,2,10+ years
3477,0,10+ years
3480,1,10+ years
3481,2,10+ years
3483,1,7 years
3484,1,6 years
3486,0,7 years
3487,1,10+ years
3489,0,10+ years
3490,0,10+ years
3491,2,9 years
3492,1,10+ years
3493,2,10+ years
3494,0,10+ years
3495,2,10+ years
3497,1,8 years
3499,2,8 years
3501,1,6 years
3504,1,10+ years
3508,2,6 years
3509,1,10+ years
3510,1,10+ years
3513,1,6 years
3514,1,10+ years
3516,0,6 years
3518,0,10+ years
3519,0,10+ years
3520,1,10+ years
3523,0,10+ years
3527,1,10+ years
3528,2,10+ years
3529,1,10+ years
3530,1,8 years
3535,1,10+ years
3537,1,8 years
3538,0,10+ years
3542,1,7 years
3543,2,10+ years
3548,1,10+ years
3549,0,10+ years
3551,0,10+ years
3553,2,10+ years
3554,1,10+ years
3556,0,10+ years
3557,0,7 years
3558,1,10+ years
3559,0,10+ years
3560,0,10+ years
3562,1,9 years
3563,1,6 years
3564,2,10+ years
3565,0,10+ years
3566,1,10+ years
3567,0,10+ years
3570,0,10+ years
3571,2,9 years
3574,0,10+ years
3576,2,7 years
3580,1,10+ years
3581,1,10+ years
3583,0,10+ years
3585,2,10+ years
3586,0,10+ years
3587,1,10+ years
3588,0,10+ years
3589,0,10+ years
3591,1,10+ years
3598,2,10+ years
3599,1,10+ years
3601,1,10+ years
3604,1,10+ years
3605,2,9 years
3606,1,9 years
3608,0,10+ years
3609,2,10+ years
3610,0,10+ years
3612,1,6 years
3613,1,10+ years
3614,1,10+ years
3618,2,10+ years
3624,1,8 years
3625,1,10+ years
3627,0,10+ years
3628,0,7 years
3630,1,9 years
3632,0,10+ years
3633,1,9 years
3634,0,7 years
3635,2,10+ years
3637,2,6 years
3638,2,10+ years
3639,2,7 years
3645,0,10+ years
3647,0,10+ years
3648,0,8 years
3649,2,6 years
3650,2,10+ years
3652,0,10+ years
3653,2,10+ years
3655,0,8 years
3657,1,10+ years
3660,0,8 years
3661,0,10+ years
3662,1,10+ years
3663,2,7 years
3666,2,7 years
3668,0,10+ years
3670,1,6 years
3671,1,10+ years
3673,1,6 years
3674,0,10+ years
3678,1,10+ years
3679,0,10+ years
3682,0,8 years
3683,0,10+ years
3685,0,10+ years
3686,2,8 years
3687,0,10+ years
3689,1,9 years
3690,2,7 years
3691,1,10+ years
3692,0,10+ years
3693,2,10+ years
3697,2,6 years
3700,1,10+ years
3701,0,10+ years
3703,1,10+ years
3704,1,9 years
3706,0,7 years
3707,1,10+ years
3708,1,10+ years
3710,1,9 years
3711,2,10+ years
3713,1,10+ years
3714,1,7 years
3716,2,9 years
3718,0,10+ years
3720,1,10+ years
3724,2,7 years
3727,2,9 years
3729,0,10+ years
3731,1,9 years
3733,0,10+ years
3734,2,10+ years
3735,2,10+ years
3738,2,10+ years
3739,2,10+ years
3741,0,10+ years
3744,2,10+ years
3747,1,8 years
3748,1,6 years
3749,1,10+ years
3750,1,10+ years
3752,1,6 years
3753,1,7 years
3754,2,9 years
3759,1,10+ years
3760,2,10+ years
3763,1,8 years
3764,1,10+ years
3766,0,9 years
3770,1,8 years
3772,0,10+ years
3774,2,10+ years
3777,1,10+ years
3778,2,10+ years
3780,0,10+ years
3784,1,10+ years
3786,0,6 years
3787,0,10+ years
3788,0,10+ years
3791,1,10+ years
3792,2,10+ years
3793,0,10+ years
3794,1,10+ years
3796,0,10+ years
3797,2,8 years
3798,0,8 years
3804,0,8 years
3805,2,10+ years
3807,2,6 years
3808,1,10+ years
3810,1,10+ years
3811,0,10+ years
3814,0,10+ years
3815,2,8 years
3817,0,10+ years
3819,2,7 years
3824,2,10+ years
3828,0,10+ years
3829,1,10+ years
3835,2,8 years
3836,1,10+ years
3838,2,10+ years
3840,2,10+ years
3842,2,10+ years
3843,1,10+ years
3844,0,10+ years
3847,2,10+ years
3848,0,10+ years
3850,2,10+ years
3851,2,10+ years
3853,2,8 years
3854,1,7 years
3857,0,10+ years
3858,0,10+ years
3860,0,8 years
3861,2,10+ years
3867,0,7 years
3868,1,8 years
3870,0,6 years
3872,2,8 years
3873,0,6 years
3875,1,10+ years
3877,1,8 years
3881,1,10+ years
3886,0,10+ years
3888,2,7 years
3889,0,7 years
3891,0,10+ years
3895,1,10+ years
3897,1,10+ years
3900,1,6 years
3901,1,10+ years
3902,1,10+ years
3909,2,10+ years
3910,2,10+ years
3912,1,10+ years
3913,0,9 years
3917,2,10+ years
3918,0,10+ years
3920,1,10+ years
3923,1,10+ years
3929,0,9 years
3930,0,10+ years
3934,1,7 years
3937,0,10+ years
3939,0,7 years
3943,1,7 years
3944,0,10+ years
3946,2,10+ years
3947,0,9 years
3948,2,6 years
3950,0,10+ years
3952,2,10+ years
3955,1,7 years
3957,1,10+ years
3959,1,10+ years
3960,2,10+ years
3962,2,10+ years
3963,0,10+ years
3968,0,10+ years
3970,1,10+ years
3972,0,7 years
3977,0,10+ years
3979,1,6 years
3980,0,10+ years
3981,0,10+ years
3982,1,8 years
3983,1,10+ years
3984,2,8 years
3985,1,10+ years
3987,1,9 years
3989,1,10+ years
3993,1,10+ years
3996,0,10+ years
3998,2,10+ years
3999,2,10+ years
4000,0,10+ years
4002,0,10+ years
4006,1,10+ years
4007,0,7 years
4008,0,10+ years
4011,2,10+ years
4013,1,10+ years
4014,2,6 years
4015,1,8 years
4016,0,6 years
4017,0,10+ years
4020,0,10+ years
4022,1,10+ years
4024,2,8 years
4026,1,7 years
4027,1,6 years
4029,2,10+ years
4031,0,10+ years
4034,1,10+ years
4035,2,10+ years
4038,0,10+ years
4041,1,10+ years
4043,1,10+ years
4045,2,10+ years
4046,0,8 years
4047,1,9 years
4049,2,10+ years
4050,1,10+ years
4051,2,6 years
4053,2,10+ years
4057,1,10+ years
4058,0,10+ years
4060,2,6 years
4061,1,10+ years
4064,1,10+ years
4068,0,7 years
4070,0,10+ years
4073,1,8 years
4076,0,8 years
4077,1,10+ years
4081,1,9 years
4082,2,6 years
4083,1,10+ years
4085,1,9 years
4086,2,9 years
4087,1,10+ years
4088,1,9 years
4089,1,10+ years
4091,1,8 years
4093,1,7 years
4094,0,6 years
4097,0,10+ years
4098,2,10+ years
4102,1,10+ years
4104,2,10+ years
4105,0,7 years
4106,1,9 years
4108,2,10+ years
4109,0,9 years
4110,0,10+ years
4113,2,10+ years
4118,1,7 years
4119,1,10+ years
4121,1,10+ years
4122,1,10+ years
4124,1,9 years
4125,2,10+ years
4127,1,10+ years
4128,0,10+ years
4129,2,10+ years
4132,1,10+ years
4133,2,10+ years
4134,0,10+ years
4138,0,10+ years
4141,1,10+ years
4142,1,8 years
4143,2,9 years
4144,1,6 years
4146,0,10+ years
4148,0,10+ years
4149,0,9 years
4152,0,6 years
4154,2,10+ years
4157,1,10+ years
4158,1,10+ years
4161,2,6 years
4162,0,10+ years
4163,0,10+ years
4164,2,10+ years
4169,1,7 years
4172,2,7 years
4176,2,10+ years
4178,2,10+ years
4179,0,10+ years
4182,2,10+ years
4184,1,10+ years
4187,1,9 years
4188,1,10+ years
4191,1,10+ years
4193,2,10+ years
4194,2,6 years
4195,1,8 years
4196,2,10+ years
4198,1,10+ years
4205,1,8 years
4206,1,10+ years
4207,0,10+ years
4213,2,10+ years
4217,1,10+ years
4218,2,10+ years
4221,1,10+ years
4225,1,10+ years
4226,2,10+ years
4227,2,10+ years
4230,2,10+ years
4231,2,10+ years
4234,0,8 years
4239,1,10+ years
4240,1,10+ years
4250,0,6 years
4252,1,10+ years
4256,1,8 years
4258,1,9 years
4263,0,10+ years
4266,1,10+ years
4268,0,10+ years
4269,1,6 years
4270,1,10+ years
4276,0,6 years
4277,2,10+ years
4279,1,8 years
4280,2,10+ years
4282,1,10+ years
4285,1,10+ years
4286,1,10+ years
4289,2,7 years
4290,2,10+ years
4294,1,10+ years
4296,2,10+ years
4301,0,10+ years
4302,1,8 years
4303,0,10+ years
4306,2,10+ years
4307,0,10+ years
4308,0,10+ years
4309,0,10+ years
4312,2,10+ years
4314,0,10+ years
4317,1,10+ years
4319,0,10+ years
4320,1,10+ years
4324,2,8 years
4327,2,10+ years
4329,2,7 years
4331,0,10+ years
4333,0,10+ years
4336,0,7 years
4337,1,10+ years
4338,1,10+ years
4340,2,10+ years
4341,1,10+ years
4342,1,10+ years
4344,1,6 years
4347,1,9 years
4348,1,10+ years
4349,2,10+ years
4350,2,10+ years
4351,0,8 years
4352,2,9 years
4355,1,10+ years
4356,1,7 years
4359,2,10+ years
4360,2,10+ years
4361,2,9 years
4362,1,10+ years
4363,2,10+ years
4365,2,10+ years
4368,1,10+ years
4369,1,10+ years
4372,1,10+ years
4376,0,10+ years
4380,0,6 years
4382,1,10+ years
4383,0,8 years
4384,0,10+ years
4386,2,6 years
4387,0,10+ years
4395,0,6 years
4396,1,10+ years
4400,2,10+ years
4401,0,10+ years
4402,1,10+ years
4404,0,7 years
4405,1,8 years
4406,2,10+ years
4407,0,10+ years
4408,0,10+ years
4409,0,10+ years
4414,1,10+ years
4415,0,10+ years
4416,2,7 years
4417,2,10+ years
4418,0,8 years
4421,2,10+ years
4422,1,10+ years
4424,0,8 years
4425,2,10+ years
4426,2,7 years
4428,0,10+ years
4431,0,10+ years
4433,1,8 years
4434,1,6 years
4435,1,10+ years
4439,1,6 years
4440,2,10+ years
4442,2,6 years
4443,1,7 years
4445,2,8 years
4447,0,9 years
4448,2,10+ years
4455,0,10+ years
4456,1,10+ years
4458,1,10+ years
4459,1,7 years
4460,2,10+ years
4462,0,10+ years
4463,2,10+ years
4465,1,10+ years
4469,0,10+ years
4473,1,7 years
4474,1,6 years
4479,0,10+ years
4482,1,8 years
4483,2,6 years
4484,2,10+ years
4486,1,10+ years
4487,1,6 years
4489,0,10+ years
4491,2,10+ years
4492,1,9 years
4495,1,10+ years
4497,1,10+ years
4498,2,10+ years
4501,1,10+ years
4502,2,10+ years
4505,2,10+ years
4507,2,10+ years
4508,0,10+ years
4509,2,10+ years
4510,0,10+ years
4512,1,10+ years
4516,1,10+ years
4517,0,10+ years
4519,0,9 years
4520,1,10+ years
4523,2,10+ years
4525,2,10+ years
4526,2,10+ years
4527,0,7 years
4529,0,10+ years
4530,0,10+ years
4540,1,10+ years
4542,2,10+ years
4548,0,10+ years
4549,1,10+ years
4550,1,10+ years
4553,0,10+ years
4554,2,10+ years
4556,2,10+ years
4557,1,6 years
4558,1,10+ years
4559,2,10+ years
4565,0,10+ years
4566,0,10+ years
4569,2,10+ years
4570,1,10+ years
4571,1,10+ years
4572,2,10+ years
4573,0,7 years
4577,1,6 years
4578,1,6 years
4579,0,10+ years
4580,1,9 years
4582,2,6 years
4585,1,8 years
4591,1,7 years
4592,1,8 years
4596,2,10+ years
4597,1,10+ years
4598,1,10+ years
4600,2,10+ years
4601,0,10+ years
4603,0,10+ years
4605,0,8 years
4606,2,10+ years
4608,2,10+ years
4611,1,7 years
4613,0,10+ years
4619,1,10+ years
4620,1,10+ years
4621,0,8 years
4623,2,10+ years
4625,0,10+ years
4629,0,10+ years
4631,2,10+ years
4632,1,10+ years
4633,2,10+ years
4634,2,10+ years
4635,1,10+ years
4637,1,10+ years
4639,0,10+ years
4643,1,10+ years
4646,0,10+ years
4648,0,9 years
4649,2,10+ years
4651,1,8 years
4653,1,10+ years
4654,2,10+ years
4655,2,10+ years
4656,0,10+ years
4657,1,10+ years
4659,1,10+ years
4660,1,6 years
4663,2,10+ years
4665,0,10+ years
4666,0,8 years
4667,0,6 years
4668,2,8 years
4669,2,10+ years
4673,1,8 years
4677,2,10+ years
4681,2,10+ years
4682,1,10+ years
4683,0,10+ years
4685,2,10+ years
4687,2,10+ years
4688,1,10+ years
4691,2,10+ years
4694,0,10+ years
4695,0,10+ years
4696,1,10+ years
4697,0,6 years
4698,2,7 years
4699,2,10+ years
4701,2,10+ years
4704,1,8 years
4705,0,10+ years
4706,1,6 years
4707,0,7 years
4710,1,10+ years
4716,1,10+ years
4717,0,7 years
4718,2,8 years
4719,0,8 years
4722,1,10+ years
4726,1,6 years
4730,2,10+ years
4733,1,6 years
4737,1,10+ years
4738,1,10+ years
4741,1,6 years
4742,2,7 years
4743,1,10+ years
4744,1,7 years
4745,2,10+ years
4750,2,10+ years
4751,2,10+ years
4752,0,10+ years
4753,1,8 years
4754,0,7 years
4758,1,10+ years
4759,1,10+ years
4762,0,10+ years
4763,2,10+ years
4765,1,10+ years
4766,0,10+ years
4768,2,10+ years
4772,2,8 years
4774,1,6 years
4775,0,7 years
4776,1,10+ years
4781,2,10+ years
4783,1,9 years
4784,1,10+ years
4785,1,10+ years
4786,1,10+ years
4788,1,6 years
4789,2,7 years
4790,2,10+ years
4791,0,6 years
4793,2,6 years
4795,2,10+ years
4797,1,10+ years
4801,1,10+ years
4802,0,10+ years
4803,2,10+ years
4804,1,10+ years
4806,0,10+ years
4807,1,10+ years
4808,1,10+ years
4811,2,7 years
4812,2,10+ years
4815,0,10+ years
4816,1,6 years
4818,1,6 years
4822,1,6 years
4823,1,10+ years
4824,0,6 years
4825,1,9 years
4828,2,8 years
4831,2,10+ years
4833,1,10+ years
4835,2,10+ years
4836,2,10+ years
4837,1,10+ years
4838,1,10+ years
4841,1,10+ years
4845,2,10+ years
4846,1,10+ years
4848,1,10+ years
4851,1,10+ years
4854,2,9 years
4858,1,9 years
4859,1,10+ years
4861,1,7 years
4862,1,10+ years
4863,1,10+ years
4864,1,9 years
4865,1,8 years
4866,0,6 years
4868,2,8 years
4874,0,10+ years
4875,1,7 years
4881,1,9 years
4882,1,10+ years
4884,2,10+ years
4886,0,9 years
4888,2,10+ years
4890,2,10+ years
4892,1,7 years
4893,1,8 years
4894,1,10+ years
4899,1,10+ years
4900,1,10+ years
4901,1,7 years
4903,1,10+ years
4904,0,10+ years
4905,1,10+ years
4906,2,10+ years
4908,1,10+ years
4909,0,10+ years
4911,2,6 years
4918,2,10+ years
4923,2,9 years
4927,2,10+ years
4931,0,8 years
4934,0,8 years
4939,0,8 years
4940,0,10+ years
4942,0,10+ years
4943,1,10+ years
4944,1,10+ years
4947,1,10+ years
4950,0,10+ years
4952,1,10+ years
4953,1,10+ years
4955,2,10+ years
4957,1,10+ years
4958,1,10+ years
4960,1,6 years
4961,0,6 years
4962,1,7 years
4969,0,10+ years
4970,1,10+ years
4972,0,10+ years
4977,1,10+ years
4978,0,10+ years
4980,0,10+ years
4981,0,6 years
4987,0,10+ years
4988,2,10+ years
4989,1,10+ years
4992,1,10+ years
4993,1,10+ years
4996,1,7 years
4997,2,10+ years
4998,1,10+ years
4999,1,10+ years
5000,1,10+ years
5002,1,10+ years
5003,0,10+ years
5006,1,10+ years
5007,0,9 years
5008,0,10+ years
5009,2,10+ years
5011,0,10+ years
5012,1,10+ years
5013,1,6 years
5016,2,7 years
5022,1,10+ years
5023,0,10+ years
5025,1,10+ years
5027,1,10+ years
5028,1,8 years
5029,0,10+ years
5030,1,10+ years
5031,0,10+ years
5033,0,10+ years
5034,2,10+ years
5035,2,10+ years
5039,1,10+ years
5042,1,8 years
5043,2,10+ years
5048,0,10+ years
5049,0,9 years
5052,2,10+ years
5053,2,6 years
5055,1,10+ years
5060,2,7 years
5061,1,6 years
5063,1,9 years
5064,0,8 years
5066,0,6 years
5072,0,10+ years
5073,2,10+ years
5075,2,8 years
5079,0,7 years
5081,0,7 years
5083,1,10+ years
5085,0,10+ years
5086,2,10+ years
5089,1,10+ years
5090,2,10+ years
5091,1,10+ years
5092,0,10+ years
5096,2,10+ years
5097,2,8 years
5101,2,8 years
5102,0,10+ years
5103,0,10+ years
5105,0,10+ years
5106,1,10+ years
5109,0,10+ years
5111,2,9 years
5112,0,8 years
5113,2,10+ years
5115,1,10+ years
5116,1,6 years
5118,0,6 years
5119,1,7 years
5120,1,10+ years
5123,0,10+ years
5125,2,10+ years
5127,2,10+ years
5130,0,10+ years
5132,1,10+ years
5133,2,6 years
5134,1,10+ years
5137,1,10+ years
5138,1,10+ years
5141,0,8 years
5143,2,10+ years
5145,2,8 years
5146,1,10+ years
5147,1,10+ years
5148,2,9 years
5151,2,10+ years
5152,1,9 years
5153,2,10+ years
5157,1,6 years
5158,0,10+ years
5162,2,7 years
5163,2,10+ years
5165,2,10+ years
5167,1,7 years
5168,2,8 years
5169,1,6 years
5170,1,10+ years
5173,1,8 years
5174,2,10+ years
5179,2,10+ years
5183,0,8 years
5186,2,10+ years
5187,2,10+ years
5188,1,10+ years
5189,1,10+ years
5190,2,10+ years
5191,2,10+ years
5195,1,6 years
5196,1,10+ years
5197,1,10+ years
5199,1,10+ years
5202,0,10+ years
5205,1,6 years
5207,2,6 years
5208,2,9 years
5210,1,10+ years
5211,2,9 years
5212,1,10+ years
5213,1,10+ years
5216,2,10+ years
5217,1,8 years
5218,0,10+ years
5219,0,10+ years
5222,2,10+ years
5225,1,10+ years
5226,2,10+ years
5227,2,8 years
5228,2,10+ years
5231,0,10+ years
5234,2,10+ years
5235,1,8 years
5237,0,10+ years
5238,2,6 years
5239,1,10+ years
5240,2,9 years
5241,2,10+ years
5243,1,10+ years
5245,2,10+ years
5247,1,6 years
5249,0,10+ years
5251,2,7 years
5255,0,10+ years
5256,1,10+ years
5258,0,10+ years
5259,0,10+ years
5260,2,10+ years
5261,0,7 years
5262,2,10+ years
5264,2,10+ years
5266,1,9 years
5267,0,10+ years
5269,1,10+ years
5270,1,10+ years
5272,0,6 years
5273,2,7 years
5274,1,8 years
5276,1,6 years
5277,0,10+ years
5278,0,10+ years
5279,0,10+ years
5280,0,7 years
5281,2,10+ years
5283,1,10+ years
5287,1,10+ years
5288,0,10+ years
5290,1,10+ years
5291,0,10+ years
5292,0,8 years
5293,2,8 years
5294,1,10+ years
5296,1,10+ years
5297,1,10+ years
5298,1,9 years
5300,1,10+ years
5303,2,6 years
5308,1,10+ years
5309,1,8 years
5310,0,10+ years
5311,0,10+ years
5312,0,10+ years
5313,1,8 years
5314,1,10+ years
5315,1,10+ years
5322,1,10+ years
5323,1,8 years
5324,0,10+ years
5326,0,10+ years
5328,2,10+ years
5330,1,10+ years
5332,1,7 years
5333,1,10+ years
5334,1,9 years
5336,2,10+ years
5340,1,8 years
5345,1,10+ years
5346,2,10+ years
5347,2,10+ years
5348,2,6 years
5349,1,10+ years
5351,0,6 years
5352,1,7 years
5353,2,10+ years
5354,1,10+ years
5356,2,9 years
5358,0,10+ years
5360,1,10+ years
5362,1,10+ years
5363,0,10+ years
5366,0,10+ years
5367,1,10+ years
5373,1,9 years
5376,1,10+ years
5377,1,6 years
5378,0,10+ years
5381,1,10+ years
5384,0,9 years
5385,1,8 years
5389,0,10+ years
5392,0,6 years
5393,2,10+ years
5394,1,10+ years
5396,1,10+ years
5397,1,10+ years
5398,0,10+ years
5399,2,6 years
5400,2,7 years
5401,0,10+ years
5402,0,10+ years
5403,2,10+ years
5411,0,10+ years
5412,0,10+ years
5413,1,9 years
5419,2,8 years
5421,0,10+ years
5422,2,8 years
5423,0,10+ years
5424,0,8 years
5425,1,9 years
5427,1,10+ years
5429,1,6 years
5430,1,10+ years
5431,1,9 years
5433,0,8 years
5434,1,10+ years
5439,1,10+ years
5441,1,7 years
5446,2,10+ years
5447,0,10+ years
5448,1,10+ years
5449,0,10+ years
5452,1,10+ years
5453,2,10+ years
5455,0,7 years
5456,2,10+ years
5463,2,10+ years
5464,2,10+ years
5468,0,10+ years
5470,1,10+ years
5474,1,8 years
5476,0,10+ years
5477,0,10+ years
5480,0,10+ years
5481,1,10+ years
5483,0,10+ years
5485,1,6 years
5486,2,9 years
5487,0,10+ years
5488,2,9 years
5490,1,10+ years
5492,2,10+ years
5494,0,8 years
5498,0,10+ years
5499,1,10+ years
5500,0,10+ years
5503,2,7 years
5505,1,10+ years
5506,0,10+ years
5508,1,10+ years
5509,2,10+ years
5510,1,9 years
5513,1,9 years
5518,1,10+ years
5519,2,9 years
5521,1,10+ years
5523,0,8 years
5524,2,10+ years
5526,0,10+ years
5527,2,8 years
5530,0,10+ years
5532,1,10+ years
5533,2,10+ years
5535,0,10+ years
5537,2,7 years
5539,1,9 years
5540,1,10+ years
5543,1,10+ years
5545,1,10+ years
5548,0,10+ years
5549,0,10+ years
5550,1,10+ years
5552,2,10+ years
5558,1,10+ years
5559,1,10+ years
5561,1,10+ years
5563,1,6 years
5564,1,10+ years
5565,2,10+ years
5567,2,10+ years
5568,1,10+ years
5570,1,10+ years
5571,0,10+ years
5572,1,10+ years
5577,0,8 years
5578,0,7 years
5582,0,6 years
5584,1,6 years
5585,2,10+ years
5586,1,6 years
5590,2,10+ years
5594,2,10+ years
5597,2,10+ years
5598,1,10+ years
5603,2,10+ years
5605,1,10+ years
5606,1,10+ years
5607,2,10+ years
5613,0,10+ years
5615,0,7 years
5616,1,10+ years
5619,2,10+ years
5620,2,10+ years
5621,1,10+ years
5622,2,10+ years
5623,2,8 years
5624,0,10+ years
5626,1,8 years
5630,1,7 years
5631,2,10+ years
5632,1,7 years
5633,2,10+ years
5636,0,10+ years
5641,2,10+ years
5642,2,9 years
5644,2,8 years
5646,2,10+ years
5647,0,8 years
5649,0,10+ years
5652,1,10+ years
5653,2,7 years
5655,2,7 years
5658,1,7 years
5659,2,10+ years
5663,0,8 years
5664,0,6 years
5665,0,6 years
5667,1,10+ years
5668,2,6 years
5669,2,10+ years
5670,0,10+ years
