user_id,censor_status,work_year
162703,2,10+ years
162704,1,10+ years
162705,0,10+ years
162706,1,10+ years
162707,2,10+ years
162708,0,10+ years
162711,0,10+ years
162712,0,7 years
162713,1,6 years
162714,2,10+ years
162716,2,10+ years
162721,0,6 years
162724,2,10+ years
162725,0,10+ years
162726,0,10+ years
162728,1,6 years
162729,1,6 years
162732,1,8 years
162733,2,10+ years
162734,2,10+ years
162735,0,7 years
162738,0,10+ years
162743,2,10+ years
162745,1,10+ years
162746,1,6 years
162752,0,7 years
162753,1,7 years
162756,0,10+ years
162757,1,7 years
162761,2,10+ years
162765,0,10+ years
162766,0,8 years
162767,1,10+ years
162769,1,10+ years
162772,0,10+ years
162773,1,10+ years
162777,0,10+ years
162781,1,10+ years
162783,2,10+ years
162784,1,10+ years
162786,2,10+ years
162790,1,7 years
162792,1,10+ years
162793,0,10+ years
162794,2,10+ years
162795,0,7 years
162798,0,10+ years
162803,0,10+ years
162804,1,10+ years
162807,1,10+ years
162809,0,8 years
162810,2,10+ years
162811,2,10+ years
162813,2,8 years
162814,1,9 years
162815,0,7 years
162816,1,8 years
162817,1,10+ years
162821,0,10+ years
162822,1,10+ years
162823,0,9 years
162824,0,10+ years
162825,0,7 years
162826,2,10+ years
162830,1,10+ years
162831,0,10+ years
162832,2,10+ years
162834,1,10+ years
162835,1,10+ years
162837,2,6 years
162838,0,10+ years
162840,1,10+ years
162841,2,10+ years
162843,0,6 years
162844,2,10+ years
162846,2,9 years
162848,2,10+ years
162850,2,10+ years
162851,0,8 years
162854,0,10+ years
162856,1,10+ years
162858,2,10+ years
162859,1,10+ years
162860,1,10+ years
162861,0,10+ years
162862,2,10+ years
162865,1,10+ years
162866,1,10+ years
162867,2,10+ years
162868,1,6 years
162872,1,8 years
162873,1,10+ years
162874,2,10+ years
162881,1,10+ years
162886,1,10+ years
162888,2,10+ years
162891,1,7 years
162892,1,9 years
162893,2,10+ years
162895,2,10+ years
162896,0,6 years
162897,0,10+ years
162898,2,9 years
162899,2,10+ years
162900,0,10+ years
162902,1,10+ years
162904,0,10+ years
162905,0,10+ years
162906,0,6 years
162909,0,9 years
162910,0,10+ years
162911,0,10+ years
162913,0,7 years
162914,1,8 years
162916,1,6 years
162918,1,10+ years
162919,0,10+ years
162921,2,8 years
162922,2,10+ years
162925,0,10+ years
162926,0,10+ years
162927,1,10+ years
162929,1,10+ years
162930,1,10+ years
162931,0,8 years
162932,1,8 years
162934,0,10+ years
162935,1,6 years
162936,0,10+ years
162937,2,10+ years
162942,2,6 years
162944,0,10+ years
162945,2,6 years
162946,2,10+ years
162947,1,6 years
162948,0,10+ years
162949,0,10+ years
162950,0,10+ years
162951,2,10+ years
162952,0,7 years
162953,1,10+ years
162955,0,8 years
162958,1,6 years
162959,1,10+ years
162961,0,10+ years
162962,0,9 years
162963,0,8 years
162964,0,9 years
162966,0,10+ years
162967,0,10+ years
162968,1,10+ years
162969,0,10+ years
162970,1,10+ years
162971,1,10+ years
162972,1,8 years
162973,2,10+ years
162976,0,10+ years
162978,2,10+ years
162980,1,10+ years
162982,1,10+ years
162983,0,10+ years
162985,1,10+ years
162986,2,9 years
162988,1,10+ years
162989,0,10+ years
162990,1,7 years
162991,2,6 years
162994,0,10+ years
162995,1,10+ years
162996,1,8 years
162999,2,8 years
163000,1,10+ years
163001,1,8 years
163006,1,10+ years
163009,1,10+ years
163012,2,10+ years
163013,1,10+ years
163014,1,7 years
163015,1,10+ years
163021,1,7 years
163022,0,10+ years
163026,1,7 years
163027,0,8 years
163029,1,10+ years
163032,1,10+ years
163033,0,6 years
163036,2,10+ years
163038,0,10+ years
163040,2,8 years
163042,1,10+ years
163043,1,10+ years
163044,1,10+ years
163046,1,10+ years
163047,1,6 years
163049,1,10+ years
163051,0,10+ years
163053,1,7 years
163054,0,10+ years
163055,2,10+ years
163057,0,6 years
163060,2,10+ years
163061,2,10+ years
163063,0,10+ years
163066,2,6 years
163069,1,10+ years
163070,2,10+ years
163072,2,10+ years
163081,2,10+ years
163083,1,7 years
163087,1,10+ years
163088,1,7 years
163090,0,10+ years
163091,2,10+ years
163092,0,8 years
163093,0,10+ years
163094,2,10+ years
163095,1,10+ years
163096,2,10+ years
163098,0,10+ years
163100,1,10+ years
163103,1,10+ years
163105,2,6 years
163107,1,10+ years
163109,2,6 years
163116,0,10+ years
163122,2,10+ years
163123,2,9 years
163125,1,7 years
163126,0,6 years
163127,1,10+ years
163128,2,10+ years
163129,2,10+ years
163131,2,6 years
163132,0,10+ years
163133,1,10+ years
163135,1,7 years
163136,0,8 years
163137,2,10+ years
163139,2,8 years
163140,0,10+ years
163141,0,8 years
163144,1,8 years
163145,2,6 years
163150,1,7 years
163151,1,10+ years
163153,0,7 years
163154,1,8 years
163155,2,6 years
163157,1,8 years
163160,2,10+ years
163161,1,8 years
163163,2,10+ years
163164,1,10+ years
163165,0,10+ years
163170,2,10+ years
163172,2,10+ years
163173,1,9 years
163176,0,8 years
163177,0,8 years
163179,1,10+ years
163180,0,6 years
163181,2,7 years
163183,1,10+ years
163184,1,10+ years
163189,0,6 years
163190,1,10+ years
163192,1,6 years
163193,1,7 years
163197,2,10+ years
163199,2,10+ years
163200,0,10+ years
163201,2,8 years
163205,1,10+ years
163207,0,8 years
163208,1,10+ years
163210,1,9 years
163212,0,10+ years
163213,1,9 years
163214,1,10+ years
163216,2,10+ years
163217,2,10+ years
163219,0,10+ years
163220,0,8 years
163221,0,10+ years
163222,2,10+ years
163226,0,10+ years
163229,0,8 years
163231,1,7 years
163233,2,8 years
163235,1,10+ years
163236,2,9 years
163238,0,10+ years
163239,0,9 years
163243,1,10+ years
163245,2,10+ years
163250,1,10+ years
163251,1,10+ years
163252,1,10+ years
163253,0,6 years
163255,1,10+ years
163259,1,6 years
163262,0,8 years
163263,1,9 years
163268,2,10+ years
163271,2,10+ years
163273,0,7 years
163275,2,10+ years
163276,1,10+ years
163278,0,7 years
163279,0,6 years
163284,0,9 years
163285,1,10+ years
163287,1,10+ years
163288,1,10+ years
163289,1,10+ years
163290,0,10+ years
163292,1,10+ years
163294,1,7 years
163295,0,10+ years
163296,0,7 years
163297,2,10+ years
163298,1,9 years
163300,1,10+ years
163301,2,10+ years
163302,2,10+ years
163303,1,10+ years
163304,1,10+ years
163306,2,10+ years
163307,2,10+ years
163308,2,10+ years
163309,0,10+ years
163310,1,10+ years
163311,2,9 years
163313,0,8 years
163317,0,10+ years
163319,1,10+ years
163321,1,7 years
163322,2,10+ years
163323,1,6 years
163324,1,10+ years
163327,2,10+ years
163328,1,10+ years
163330,1,9 years
163333,1,10+ years
163337,0,9 years
163338,2,10+ years
163339,2,10+ years
163340,1,6 years
163342,2,10+ years
163345,1,10+ years
163347,0,10+ years
163349,2,6 years
163350,2,8 years
163353,2,10+ years
163357,1,8 years
163359,1,9 years
163361,0,6 years
163362,0,10+ years
163363,1,10+ years
163364,1,10+ years
163371,0,6 years
163374,2,6 years
163377,1,10+ years
163378,2,10+ years
163379,2,10+ years
163383,2,10+ years
163385,2,10+ years
163390,1,10+ years
163391,2,10+ years
163393,1,9 years
163394,1,7 years
163396,2,10+ years
163397,0,6 years
163398,0,10+ years
163401,1,10+ years
163403,2,6 years
163404,0,10+ years
163405,1,10+ years
163406,2,7 years
163410,1,10+ years
163414,2,10+ years
163415,0,8 years
163416,1,10+ years
163417,0,6 years
163419,1,10+ years
163420,2,10+ years
163421,1,10+ years
163422,2,10+ years
163423,0,7 years
163426,0,8 years
163427,1,8 years
163428,1,8 years
163429,1,7 years
163431,1,8 years
163433,2,8 years
163435,1,7 years
163438,2,10+ years
163441,1,8 years
163443,1,10+ years
163444,0,10+ years
163445,0,6 years
163447,2,10+ years
163450,0,6 years
163451,1,10+ years
163452,0,7 years
163454,0,10+ years
163456,1,10+ years
163457,2,10+ years
163458,1,8 years
163459,1,10+ years
163463,0,10+ years
163466,0,10+ years
163467,1,10+ years
163469,1,10+ years
163470,1,6 years
163471,0,10+ years
163475,2,7 years
163476,1,6 years
163481,1,10+ years
163482,2,10+ years
163483,0,10+ years
163484,1,10+ years
163487,0,10+ years
163488,1,10+ years
163490,2,10+ years
163491,2,10+ years
163493,2,10+ years
163494,2,10+ years
163496,1,10+ years
163497,0,9 years
163502,0,10+ years
163506,2,10+ years
163511,0,10+ years
163513,0,7 years
163514,2,10+ years
163515,0,6 years
163516,2,10+ years
163525,2,10+ years
163527,0,6 years
163529,1,7 years
163532,0,7 years
163535,2,7 years
163536,2,10+ years
163539,1,9 years
163540,1,10+ years
163541,1,10+ years
163542,0,10+ years
163543,1,10+ years
163544,0,10+ years
163546,0,10+ years
163548,2,10+ years
163550,1,10+ years
163552,2,6 years
163553,2,10+ years
163555,2,10+ years
163556,1,10+ years
163557,2,10+ years
163560,0,10+ years
163566,0,10+ years
163568,1,10+ years
163569,1,7 years
163572,1,10+ years
163574,1,8 years
163578,1,10+ years
163579,2,10+ years
163580,0,10+ years
163584,0,10+ years
163586,0,8 years
163587,1,10+ years
163592,1,9 years
163594,1,10+ years
163595,0,7 years
163597,1,10+ years
163599,1,10+ years
163600,0,10+ years
163601,0,8 years
163602,2,10+ years
163606,1,7 years
163607,2,6 years
163609,0,6 years
163611,0,8 years
163613,2,7 years
163614,1,10+ years
163616,0,8 years
163617,0,10+ years
163618,0,10+ years
163619,2,7 years
163620,2,10+ years
163623,1,10+ years
163625,0,9 years
163626,2,10+ years
163627,0,10+ years
163631,2,10+ years
163633,2,10+ years
163634,1,10+ years
163638,2,10+ years
163640,1,10+ years
163641,1,6 years
163644,2,10+ years
163647,0,10+ years
163650,1,7 years
163651,2,7 years
163652,1,10+ years
163653,1,10+ years
163657,2,10+ years
163658,0,6 years
163659,1,10+ years
163662,0,10+ years
163666,1,10+ years
163668,0,10+ years
163669,1,6 years
163670,2,10+ years
163671,1,7 years
163673,1,6 years
163674,2,7 years
163675,1,10+ years
163680,1,8 years
163681,1,10+ years
163685,2,8 years
163686,2,6 years
163687,0,10+ years
163692,2,10+ years
163693,2,10+ years
163694,0,8 years
163695,0,9 years
163699,2,9 years
163703,2,9 years
163704,0,10+ years
163706,1,10+ years
163708,0,10+ years
163709,2,10+ years
163713,2,10+ years
163714,0,10+ years
163716,1,10+ years
163719,1,10+ years
163722,2,10+ years
163723,2,10+ years
163725,0,10+ years
163726,1,10+ years
163729,2,10+ years
163730,1,10+ years
163731,1,10+ years
163732,2,10+ years
163733,2,10+ years
163734,1,6 years
163735,2,6 years
163737,1,10+ years
163738,0,8 years
163739,0,7 years
163741,2,8 years
163742,2,10+ years
163744,1,7 years
163747,0,10+ years
163748,2,10+ years
163751,1,9 years
163753,0,10+ years
163755,2,9 years
163760,1,10+ years
163763,1,10+ years
163766,1,10+ years
163767,1,10+ years
163770,0,7 years
163771,1,10+ years
163772,1,10+ years
163773,2,10+ years
163774,0,8 years
163775,0,10+ years
163779,0,10+ years
163783,1,10+ years
163785,2,8 years
163786,1,10+ years
163787,1,10+ years
163788,0,9 years
163789,0,6 years
163790,1,10+ years
163791,2,10+ years
163792,1,10+ years
163793,0,7 years
163795,2,8 years
163799,2,10+ years
163800,2,10+ years
163801,1,6 years
163803,2,10+ years
163806,1,10+ years
163808,1,8 years
163809,2,7 years
163811,2,10+ years
163812,0,10+ years
163814,1,10+ years
163815,2,10+ years
163816,2,9 years
163817,0,6 years
163818,2,10+ years
163820,0,10+ years
163821,2,10+ years
163824,0,6 years
163825,0,7 years
163831,0,10+ years
163832,2,8 years
163833,2,10+ years
163835,1,10+ years
163836,0,10+ years
163838,2,10+ years
163844,2,9 years
163845,0,8 years
163849,1,10+ years
163851,2,10+ years
163852,0,10+ years
163854,1,6 years
163855,1,7 years
163856,0,6 years
163858,0,10+ years
163860,0,8 years
163862,0,10+ years
163863,2,8 years
163873,1,7 years
163874,1,10+ years
163879,0,10+ years
163880,2,10+ years
163881,1,7 years
163883,0,10+ years
163890,2,10+ years
163891,0,10+ years
163893,0,10+ years
163896,2,10+ years
163897,1,10+ years
163899,0,10+ years
163900,1,10+ years
163904,1,10+ years
163905,2,6 years
163906,1,10+ years
163907,1,8 years
163908,0,10+ years
163910,0,10+ years
163911,1,10+ years
163914,1,10+ years
163915,1,10+ years
163918,1,10+ years
163919,1,10+ years
163920,2,10+ years
163922,1,9 years
163923,0,10+ years
163925,1,7 years
163926,0,10+ years
163927,1,10+ years
163928,0,6 years
163929,1,10+ years
163930,0,7 years
163934,2,6 years
163936,1,10+ years
163938,2,7 years
163939,1,10+ years
163940,0,10+ years
163945,2,6 years
163946,0,6 years
163949,1,10+ years
163950,0,10+ years
163952,2,7 years
163953,2,10+ years
163955,2,10+ years
163956,1,6 years
163957,0,10+ years
163958,0,10+ years
163961,0,6 years
163963,2,10+ years
163964,0,10+ years
163965,1,6 years
163966,0,8 years
163967,1,10+ years
163968,0,10+ years
163969,2,10+ years
163970,2,7 years
163974,1,10+ years
163977,0,10+ years
163978,0,10+ years
163980,2,8 years
163981,2,10+ years
163983,2,10+ years
163985,0,9 years
163988,2,10+ years
163995,0,10+ years
163996,0,10+ years
163997,1,7 years
163998,0,9 years
163999,2,8 years
164000,0,10+ years
164001,1,10+ years
164002,2,9 years
164003,1,10+ years
164004,1,6 years
164008,1,10+ years
164010,2,10+ years
164011,2,10+ years
164013,1,8 years
164016,1,10+ years
164017,2,6 years
164020,0,10+ years
164022,0,10+ years
164023,2,10+ years
164024,0,10+ years
164025,0,10+ years
164027,1,6 years
164029,1,10+ years
164031,1,6 years
164035,1,10+ years
164036,0,10+ years
164039,0,10+ years
164042,0,10+ years
164043,2,10+ years
164045,2,10+ years
164046,1,10+ years
164048,1,10+ years
164050,0,6 years
164051,2,10+ years
164053,2,10+ years
164055,0,10+ years
164056,1,10+ years
164057,0,6 years
164060,0,10+ years
164062,1,10+ years
164063,0,10+ years
164064,1,8 years
164065,2,10+ years
164067,1,10+ years
164068,1,8 years
164069,2,10+ years
164070,0,10+ years
164071,0,10+ years
164072,0,10+ years
164076,1,10+ years
164081,0,8 years
164082,0,10+ years
164085,0,10+ years
164088,2,10+ years
164092,1,10+ years
164094,1,7 years
164095,2,10+ years
164100,1,10+ years
164101,2,9 years
164103,1,10+ years
164104,2,7 years
164105,0,10+ years
164106,0,10+ years
164107,2,10+ years
164110,0,10+ years
164111,1,10+ years
164112,0,10+ years
164117,2,10+ years
164119,0,10+ years
164121,0,10+ years
164122,1,10+ years
164124,1,10+ years
164128,1,7 years
164131,0,7 years
164133,1,10+ years
164134,1,8 years
164135,1,6 years
164137,1,10+ years
164143,0,9 years
164144,2,8 years
164145,1,10+ years
164146,2,10+ years
164147,1,10+ years
164149,2,10+ years
164150,0,8 years
164152,2,10+ years
164153,1,7 years
164155,1,10+ years
164156,2,10+ years
164159,1,6 years
164160,2,10+ years
164161,0,10+ years
164162,0,8 years
164165,0,10+ years
164169,1,8 years
164171,1,10+ years
164173,0,10+ years
164174,2,6 years
164178,2,6 years
164179,0,10+ years
164183,0,10+ years
164184,2,10+ years
164186,2,7 years
164187,2,10+ years
164190,0,7 years
164192,0,7 years
164194,1,6 years
164195,0,10+ years
164196,2,6 years
164199,2,10+ years
164200,0,10+ years
164201,0,9 years
164202,2,10+ years
164205,0,10+ years
164207,0,8 years
164208,1,9 years
164210,2,10+ years
164211,1,10+ years
164213,0,10+ years
164218,1,6 years
164219,2,10+ years
164221,2,10+ years
164222,1,10+ years
164223,2,7 years
164225,1,10+ years
164227,1,10+ years
164230,1,10+ years
164231,1,10+ years
164232,1,10+ years
164235,0,10+ years
164237,2,10+ years
164243,1,8 years
164245,1,10+ years
164246,0,10+ years
164247,1,10+ years
164248,0,10+ years
164249,1,10+ years
164253,1,8 years
164254,1,10+ years
164259,0,7 years
164260,2,8 years
164261,2,7 years
164263,0,10+ years
164268,0,10+ years
164269,1,10+ years
164271,0,10+ years
164273,1,10+ years
164275,2,10+ years
164280,0,10+ years
164283,1,6 years
164284,2,10+ years
164286,0,8 years
164287,0,10+ years
164288,2,10+ years
164292,0,7 years
164296,0,10+ years
164297,2,9 years
164298,2,10+ years
164299,1,10+ years
164301,0,10+ years
164308,1,9 years
164309,1,10+ years
164310,1,10+ years
164311,0,10+ years
164314,1,10+ years
164317,2,10+ years
164320,0,6 years
164322,1,10+ years
164324,0,6 years
164327,0,10+ years
164328,2,8 years
164329,0,7 years
164333,1,10+ years
164336,0,10+ years
164338,2,10+ years
164339,1,8 years
164340,1,7 years
164344,1,10+ years
164345,0,6 years
164346,0,10+ years
164347,2,10+ years
164348,2,10+ years
164350,2,6 years
164358,2,10+ years
164360,0,8 years
164363,0,6 years
164365,1,7 years
164368,2,10+ years
164369,1,10+ years
164373,1,10+ years
164374,2,8 years
164375,1,10+ years
164376,0,6 years
164377,2,9 years
164381,0,10+ years
164382,0,10+ years
164383,0,7 years
164386,2,6 years
164388,0,7 years
164389,2,10+ years
164390,1,7 years
164397,0,10+ years
164398,0,10+ years
164399,2,7 years
164400,0,10+ years
164402,2,8 years
164404,1,8 years
164406,0,10+ years
164408,2,10+ years
164413,2,10+ years
164414,1,10+ years
164415,0,10+ years
164417,1,10+ years
164418,2,10+ years
164419,0,10+ years
164421,1,10+ years
164424,0,6 years
164426,1,10+ years
164428,2,8 years
164429,2,7 years
164430,1,10+ years
164431,1,10+ years
164432,2,8 years
164433,1,10+ years
164434,2,10+ years
164435,1,10+ years
164436,1,6 years
164437,1,10+ years
164438,2,8 years
164440,1,10+ years
164441,1,10+ years
164442,1,10+ years
164443,0,9 years
164444,0,10+ years
164447,1,7 years
164448,1,10+ years
164449,1,10+ years
164452,1,8 years
164456,2,10+ years
164458,0,8 years
164459,2,10+ years
164461,2,7 years
164462,1,10+ years
164463,0,9 years
164465,1,10+ years
164469,0,10+ years
164470,1,10+ years
164472,1,6 years
164475,1,10+ years
164477,1,10+ years
164480,1,10+ years
164481,0,8 years
164483,1,8 years
164486,1,10+ years
164487,1,7 years
164494,0,10+ years
164496,0,10+ years
164498,1,6 years
164499,1,10+ years
164503,2,10+ years
164505,0,10+ years
164506,2,10+ years
164507,1,10+ years
164510,2,10+ years
164514,2,10+ years
164516,1,10+ years
164517,0,10+ years
164519,2,9 years
164520,1,10+ years
164522,0,10+ years
164524,2,8 years
164527,0,9 years
164529,1,10+ years
164530,1,10+ years
164535,2,10+ years
164536,1,8 years
164537,1,10+ years
164540,2,10+ years
164543,0,8 years
164545,1,8 years
164546,2,8 years
164547,1,6 years
164548,0,9 years
164550,1,8 years
164554,0,8 years
164555,0,6 years
164556,1,6 years
164557,1,10+ years
164558,0,10+ years
164559,1,10+ years
164565,1,10+ years
164566,0,7 years
164567,2,9 years
164569,1,8 years
164570,1,10+ years
164572,1,7 years
164573,1,6 years
164574,1,8 years
164581,2,10+ years
164582,1,7 years
164584,2,6 years
164585,0,7 years
164586,2,10+ years
164588,0,8 years
164589,1,10+ years
164590,2,8 years
164593,1,10+ years
164596,2,10+ years
164597,1,10+ years
164598,0,6 years
164601,2,10+ years
164602,1,10+ years
164604,1,10+ years
164605,2,6 years
164608,1,10+ years
164609,0,10+ years
164612,0,8 years
164613,2,10+ years
164615,0,9 years
164616,0,10+ years
164618,1,10+ years
164619,0,10+ years
164623,1,10+ years
164624,1,10+ years
164625,1,10+ years
164627,1,10+ years
164629,2,8 years
164630,0,10+ years
164631,0,10+ years
164632,2,10+ years
164633,0,10+ years
